family,n,seed,kind,poly,k,degree,op_norm,max_on_W,ratio,num_radius,mat_norm,dfn,method,extra
random_triangular,16,8,scalar,z,1,1,10.941360400379118,8.135747684197902,1.3448500156452208,8.135747684197902,10.941360400379118,200.7305347669708,johnson,
random_triangular,16,8,scalar,z^4,1,4,2910.6824341208116,4381.167778780112,0.6643622388118766,8.135747684197902,10.941360400379118,200.7305347669708,johnson,
random_triangular,16,8,scalar,0.4-1.1z+0.7z^2,1,2,49.979880425258685,48.16109565397923,1.0377646053641885,8.135747684197902,10.941360400379118,200.7305347669708,johnson,
random_triangular,16,16,scalar,z,1,1,10.734416726183392,8.236409098827222,1.3032884352128478,8.236409098827222,10.734416726183392,180.76225326754198,johnson,
random_triangular,16,16,scalar,z^4,1,4,3437.4188150536493,4602.0532419810415,0.7469315616987401,8.236409098827222,10.734416726183392,180.76225326754198,johnson,
random_triangular,16,16,scalar,0.4-1.1z+0.7z^2,1,2,48.65623582748333,44.68800269463062,1.0887986236478076,8.236409098827222,10.734416726183392,180.76225326754198,johnson,
random_triangular,16,42,scalar,z,1,1,10.63452048074394,8.824466336383807,1.2051176893153495,8.824466336383807,10.63452048074394,167.5475337346766,johnson,
random_triangular,16,42,scalar,z^4,1,4,4416.576095736351,6063.924742890497,0.7283362315659441,8.824466336383807,10.63452048074394,167.5475337346766,johnson,
random_triangular,16,42,scalar,0.4-1.1z+0.7z^2,1,2,67.9608285770849,64.57298733836882,1.0524653013335663,8.824466336383807,10.63452048074394,167.5475337346766,johnson,
random_triangular,16,99,scalar,z,1,1,10.912252939485736,8.49906578322714,1.283935578075064,8.49906578322714,10.912252939485736,197.74145106485702,johnson,
random_triangular,16,99,scalar,z^4,1,4,4104.993903405166,5217.767974811632,0.7867336997777027,8.49906578322714,10.912252939485736,197.74145106485702,johnson,
random_triangular,16,99,scalar,0.4-1.1z+0.7z^2,1,2,62.05988303738669,60.30859492811838,1.0290387814764324,8.49906578322714,10.912252939485736,197.74145106485702,johnson,
ginibre,2,2,scalar,z,1,1,3.0665316067612354,2.8817242245973933,1.0641308354860575,2.8817242245973933,3.0665316067612354,5.076830079416582,johnson,
ginibre,2,2,scalar,z^1,1,1,3.0665316067612354,2.8817242245973933,1.0641308354860575,2.8817242245973933,3.0665316067612354,5.076830079416582,johnson,
ginibre,2,2,scalar,0.4-1.1z+0.7z^2,1,2,9.367786499101802,9.177588472604244,1.0207241833805594,2.8817242245973933,3.0665316067612354,5.076830079416582,johnson,
ginibre,2,7,scalar,z,1,1,1.9596860081723917,1.6869816430141495,1.1616522422087523,1.6869816430141495,1.9596860081723917,3.8367771477945323,johnson,
ginibre,2,7,scalar,z^1,1,1,1.9596860081723917,1.6869816430141495,1.1616522422087523,1.6869816430141495,1.9596860081723917,3.8367771477945323,johnson,
ginibre,2,7,scalar,0.4-1.1z+0.7z^2,1,2,3.635199080952702,3.450769066665257,1.0534460610734737,1.6869816430141495,1.9596860081723917,3.8367771477945323,johnson,
ginibre,2,42,scalar,z,1,1,2.8545006759464338,2.6458383164828962,1.0788643652802306,2.6458383164828962,2.8545006759464338,5.829043526421504,johnson,
ginibre,2,42,scalar,z^1,1,1,2.8545006759464338,2.6458383164828962,1.0788643652802306,2.6458383164828962,2.8545006759464338,5.829043526421504,johnson,
ginibre,2,42,scalar,0.4-1.1z+0.7z^2,1,2,4.322161892279971,4.342146135615681,0.9953976115239898,2.6458383164828962,2.8545006759464338,5.829043526421504,johnson,
ginibre,4,2,scalar,z,1,1,4.044324932102222,2.8970984939188895,1.3959915206857483,2.8970984939188895,4.044324932102222,20.151096039581653,johnson,
ginibre,4,2,scalar,z^3,1,3,23.321383690965234,24.315868220163143,0.9591014180454694,2.8970984939188895,4.044324932102222,20.151096039581653,johnson,
ginibre,4,2,scalar,0.4-1.1z+0.7z^2,1,2,7.514426046104994,6.5466518704610275,1.1478273466793971,2.8970984939188895,4.044324932102222,20.151096039581653,johnson,
ginibre,4,7,scalar,z,1,1,4.3929598891915305,3.9289936288511216,1.1180878118339117,3.9289936288511216,4.3929598891915305,15.026797554732832,johnson,
ginibre,4,7,scalar,z^3,1,3,57.49015221308192,60.6518390344191,0.9478715423691776,3.9289936288511216,4.3929598891915305,15.026797554732832,johnson,
ginibre,4,7,scalar,0.4-1.1z+0.7z^2,1,2,12.776980500867513,12.169470850229235,1.0499207942658275,3.9289936288511216,4.3929598891915305,15.026797554732832,johnson,
ginibre,4,42,scalar,z,1,1,3.288963683889187,2.844149493916559,1.156396205939264,2.844149493916559,3.288963683889187,12.797876968855974,johnson,
ginibre,4,42,scalar,z^3,1,3,22.77910138946981,23.006855245761418,0.9901006089768148,2.844149493916559,3.288963683889187,12.797876968855974,johnson,
ginibre,4,42,scalar,0.4-1.1z+0.7z^2,1,2,9.34017013414864,9.131082868577744,1.022898408499874,2.844149493916559,3.288963683889187,12.797876968855974,johnson,
